1;11:44:05:460;347.20;2363.58
600;13:23:55:460;736.80;1345.70
601;13:24:05:460;789.60;1254.98
602;13:24:15:460;785.50;1261.54
603;13:24:25:460;787.50;1258.36
604;13:24:35:460;787.90;1257.76
605;13:24:45:460;799.40;1239.41
606;13:24:55:460;854.10;1159.58
607;13:25:05:460;851.20;1163.44
608;13:25:15:460;853.20;1160.80
609;13:25:25:460;835.10;1185.70
610;13:25:35:460;893.20;1108.66
611;13:25:45:460;791.60;1251.82
612;13:25:55:460;794.00;1247.96
613;13:26:05:460;863.10;1147.31
614;13:26:15:460;871.70;1135.94
615;13:26:25:460;867.10;1142.05
616;13:26:35:460;808.90;1224.93
617;13:26:45:460;847.20;1168.58
618;13:26:55:460;854.40;1159.41
619;13:27:05:460;878.50;1127.12
620;13:27:15:460;850.90;1164.00
621;13:27:25:460;893.30;1108.15
622;13:27:35:460;885.20;1118.32
623;13:27:45:460;842.10;1176.32
624;13:27:55:460;866.30;1143.11
625;13:28:05:460;805.00;1230.74
626;13:28:15:460;833.60;1188.33
627;13:28:25:460;889.90;1112.55
628;13:28:35:460;856.90;1155.79
629;13:28:45:460;892.90;1108.65
630;13:28:55:460;841.20;1177.34
631;13:29:05:460;859.40;1152.39
632;13:29:15:460;848.50;1167.24
633;13:29:25:460;891.70;1110.16
634;13:29:35:460;857.20;1155.41
635;13:29:45:460;829.30;1194.43
636;13:29:55:460;860.10;1151.42
637;13:30:05:460;885.20;1118.55
638;13:30:15:460;872.10;1135.35
639;13:30:25:460;863.90;1146.05
640;13:30:35:460;856.60;1156.06
641;13:30:45:460;869.20;1139.18
642;13:30:55:460;904.90;1093.71
643;13:31:05:460;917.60;1078.52
644;13:31:15:460;899.70;1100.17
645;13:31:25:460;885.40;1118.15
646;13:31:35:460;847.30;1168.95
647;13:31:45:460;888.60;1114.03
648;13:31:55:460;903.70;1095.33
649;13:32:05:460;877.80;1127.90
650;13:32:15:460;889.40;1113.05
651;13:32:25:460;868.30;1140.56
652;13:32:35:460;852.00;1162.35
653;13:32:45:460;853.60;1159.94
654;13:32:55:460;854.20;1159.26
655;13:33:05:460;842.20;1174.91
656;13:33:15:460;816.90;1214.02
657;13:33:25:460;866.30;1142.91
658;13:33:35:460;858.10;1154.12
659;13:33:45:460;879.80;1125.42
660;13:33:55:460;862.10;1148.59
661;13:34:05:460;881.80;1122.74
662;13:34:15:460;904.30;1094.59
663;13:34:25:460;887.70;1115.31
664;13:34:35:460;860.70;1150.48
665;13:34:45:460;888.40;1114.21
666;13:34:55:460;858.90;1152.94
667;13:35:05:460;882.00;1122.51
668;13:35:15:460;812.00;1220.37
669;13:35:25:460;795.10;1246.37
670;13:35:35:460;844.10;1173.44
671;13:35:45:460;887.30;1115.67
672;13:35:55:460;858.60;1153.53
673;13:36:05:460;791.80;1251.58
674;13:36:15:460;831.90;1190.62
675;13:36:25:460;814.30;1216.79
676;13:36:35:460;810.80;1222.01
677;13:36:45:460;806.60;1228.21
678;13:36:55:460;850.80;1164.20
679;13:37:05:460;821.10;1206.46
680;13:37:15:460;870.80;1137.08
681;13:37:25:460;821.30;1206.27
682;13:37:35:460;818.50;1210.37
683;13:37:45:461;797.04;1243.20
684;13:37:55:460;805.56;1230.15
685;13:38:05:460;794.70;1246.82
686;13:38:15:460;809.00;1224.89
687;13:38:25:460;814.90;1215.75
688;13:38:35:460;837.00;1183.20
689;13:38:45:460;877.60;1128.13
690;13:38:55:460;874.30;1132.63
691;13:39:05:460;868.10;1140.63
692;13:39:15:460;854.60;1158.85
693;13:39:25:460;874.00;1132.96
694;13:39:35:460;908.10;1089.96
695;13:39:45:460;895.70;1105.09
696;13:39:55:460;898.30;1101.89
697;13:40:05:460;879.90;1125.09
698;13:40:15:460;899.10;1100.88
699;13:40:25:460;828.60;1195.61
700;13:40:35:460;828.80;1195.26
701;13:40:45:460;863.70;1146.48
702;13:40:55:460;875.90;1130.44
703;13:41:05:460;922.90;1072.30
704;13:41:15:460;862.20;1148.35
705;13:41:25:460;895.90;1104.91
706;13:41:35:460;892.60;1109.05
707;13:41:45:460;860.20;1151.16
708;13:41:55:460;887.80;1114.99
709;13:42:05:460;887.10;1115.69
710;13:42:15:460;893.70;1107.77
711;13:42:25:460;863.10;1147.40
712;13:42:35:460;879.40;1125.91
713;13:42:45:460;842.80;1175.14
714;13:42:55:460;831.60;1191.27
715;13:43:05:460;818.00;1211.05
716;13:43:15:460;869.80;1138.59
717;13:43:25:460;845.10;1171.82
718;13:43:35:460;901.90;1097.59
719;13:43:45:460;859.90;1151.52
720;13:43:55:460;835.70;1183.54
721;13:44:05:460;901.90;1099.39
722;13:44:15:460;884.00;1120.02
723;13:44:25:460;907.00;1091.20
724;13:44:35:460;887.90;1115.09
725;13:44:45:460;880.10;1124.93
726;13:44:55:460;881.20;1123.43
727;13:45:05:460;902.30;1097.00
728;13:45:15:460;821.80;1205.56
729;13:45:25:460;842.00;1176.25
730;13:45:35:460;892.50;1109.04
731;13:45:45:460;840.50;1178.41
732;13:45:55:460;819.70;1208.50
733;13:46:05:460;789.60;1254.85
734;13:46:15:460;798.70;1240.51
735;13:46:25:460;792.10;1251.09
736;13:46:35:460;835.80;1185.26
737;13:46:45:460;804.20;1232.05
738;13:46:55:460;864.40;1145.39
739;13:47:05:460;782.30;1266.83
740;13:47:15:460;816.00;1214.03
741;13:47:25:460;847.60;1168.54
742;13:47:35:460;821.30;1206.27
743;13:47:45:460;815.50;1214.95
744;13:47:55:460;801.80;1235.56
745;13:48:05:460;814.10;1216.99
746;13:48:15:460;798.40;1241.07
747;13:48:25:460;865.60;1143.98
748;13:48:35:460;907.40;1090.62
749;13:48:45:460;891.10;1110.92
750;13:48:55:460;862.30;1148.21
751;13:49:05:460;846.70;1169.59
752;13:49:15:460;875.60;1130.82
753;13:49:25:460;883.20;1120.94
754;13:49:35:460;849.40;1165.95
755;13:49:45:460;863.60;1146.65
756;13:49:55:460;918.60;1077.43
757;13:50:05:460;896.90;1103.78
758;13:50:15:460;901.60;1097.87
759;13:50:25:460;861.30;1149.91
760;13:50:35:460;858.30;1153.68
761;13:50:45:460;842.50;1175.86
762;13:50:55:460;837.30;1183.02
763;13:51:05:460;846.10;1170.50
764;13:51:15:460;838.10;1182.04
765;13:51:25:460;852.20;1162.09
766;13:51:35:460;892.40;1109.24
767;13:51:45:460;837.80;1179.96
768;13:51:55:460;861.80;1151.39
769;13:52:05:460;864.60;1145.29
770;13:52:15:460;887.40;1115.60
771;13:52:25:460;873.10;1134.07
772;13:52:35:460;877.80;1127.80
773;13:52:45:460;889.50;1112.86
774;13:52:55:460;872.10;1135.22
775;13:53:05:460;826.90;1197.99
776;13:53:15:460;838.80;1180.89
777;13:53:25:460;891.40;1110.49
778;13:53:35:460;816.50;1213.36
779;13:53:45:460;886.20;1117.17
780;13:53:55:460;892.90;1108.73
781;13:54:05:460;869.70;1138.33
782;13:54:15:460;868.10;1140.58
783;13:54:25:460;849.90;1165.16
784;13:54:35:460;889.60;1112.52
785;13:54:45:459;857.80;1154.19
786;13:54:55:460;843.90;1173.70
787;13:55:05:459;892.80;1108.80
788;13:55:15:460;891.60;1110.26
789;13:55:25:460;833.80;1187.79
790;13:55:35:460;822.80;1203.95
791;13:55:45:460;806.60;1228.49
792;13:55:55:460;854.90;1158.29
793;13:56:05:460;859.10;1150.90
794;13:56:15:460;801.70;1238.04
795;13:56:25:460;822.60;1204.38
796;13:56:35:460;804.30;1231.96
797;13:56:45:459;830.20;1193.21
798;13:56:55:460;838.20;1181.71
799;13:57:05:460;795.70;1245.10
800;13:57:15:460;814.90;1215.65
801;13:57:25:460;807.80;1226.43
802;13:57:35:460;823.00;1203.61
803;13:57:45:460;828.50;1195.71
804;13:57:55:460;794.60;1247.18
805;13:58:05:460;816.90;1212.79
806;13:58:15:460;788.30;1257.15
807;13:58:25:460;860.10;1151.38
808;13:58:35:460;868.40;1140.29
809;13:58:45:460;799.50;1239.54
810;13:58:55:460;841.60;1176.97
811;13:59:05:460;818.40;1210.41
812;13:59:15:460;855.50;1157.49
813;13:59:25:460;863.90;1146.20
814;13:59:35:460;843.90;1173.75
815;13:59:45:460;796.50;1243.98
816;13:59:55:460;804.00;1232.12
817;14:00:05:460;798.70;1240.53
818;14:00:15:460;791.00;1252.50
819;14:00:25:460;803.20;1233.63
820;14:00:35:459;801.20;1236.83
821;14:00:45:460;836.60;1183.90
822;14:00:55:460;861.70;1149.27
823;14:01:05:460;805.80;1229.56
824;14:01:15:460;785.00;1262.32
825;14:01:25:460;788.90;1256.26
826;14:01:35:460;814.80;1215.73
827;14:01:45:460;787.90;1257.97
828;14:01:55:460;797.90;1241.99
829;14:02:05:460;790.40;1253.77
830;14:02:15:460;758.50;1307.07
831;14:02:25:460;791.20;1252.55
832;14:02:35:460;789.20;1255.71
833;14:02:45:460;789.00;1256.09
834;14:02:55:460;847.90;1168.09
835;14:03:05:460;798.80;1240.57
836;14:03:15:460;797.40;1242.48
837;14:03:25:460;802.60;1234.65
838;14:03:35:460;754.40;1313.88
839;14:03:45:460;808.10;1226.04
840;14:03:55:460;789.00;1256.19
841;14:04:05:460;795.70;1245.33
842;14:04:15:460;797.20;1242.79
843;14:04:25:460;832.30;1190.03
844;14:04:35:460;787.60;1258.49
845;14:04:45:460;801.60;1236.16
846;14:04:55:460;853.20;1160.70
847;14:05:05:460;815.20;1215.34
848;14:05:15:460;798.40;1241.15
849;14:05:25:460;790.40;1254.06
850;14:05:35:462;810.96;1221.31
851;14:05:45:460;784.54;1263.54
852;14:05:55:460;798.10;1241.48
853;14:06:05:460;796.00;1245.05
854;14:06:15:460;824.90;1200.96
855;14:06:25:460;836.90;1183.52
856;14:06:35:460;869.70;1138.54
857;14:06:45:460;849.40;1165.89
858;14:06:55:460;798.40;1241.28
859;14:07:05:460;789.50;1255.18
860;14:07:15:461;851.21;1163.30
861;14:07:25:460;871.69;1136.10
862;14:07:35:460;807.30;1227.40
863;14:07:45:460;815.20;1215.48
864;14:07:55:460;804.50;1231.60
865;14:08:05:460;797.00;1243.52
866;14:08:15:460;800.20;1238.29
867;14:08:25:460;780.10;1270.38
868;14:08:35:460;772.30;1283.44
869;14:08:45:460;785.90;1261.14
870;14:08:55:460;784.40;1263.38
871;14:09:05:460;792.20;1250.79
872;14:09:15:460;782.80;1266.00
873;14:09:25:460;782.30;1266.72
874;14:09:35:460;789.60;1255.04
875;14:09:45:460;793.80;1248.35
876;14:09:55:460;786.80;1259.66
877;14:10:05:460;787.30;1258.61
878;14:10:15:460;788.10;1257.29
879;14:10:25:460;787.00;1259.31
880;14:10:35:460;791.60;1251.81
881;14:10:45:460;786.00;1260.77
882;14:10:55:460;786.90;1259.11
883;14:11:05:460;787.20;1258.48
884;14:11:15:460;868.50;1139.87
885;14:11:25:460;845.90;1170.82
886;14:11:35:460;862.60;1147.96
887;14:11:45:460;880.90;1123.73
888;14:11:55:460;899.30;1100.86
889;14:12:05:460;820.10;1207.98
890;14:12:15:460;861.30;1149.60
891;14:12:25:460;857.50;1154.95
892;14:12:35:460;863.70;1146.48
893;14:12:45:460;882.40;1122.01
894;14:12:55:460;929.00;1065.20
895;14:13:05:460;873.60;1133.30
896;14:13:15:460;878.50;1127.07
897;14:13:25:460;916.50;1079.80
898;14:13:35:460;899.20;1100.85
899;14:13:45:460;869.00;1139.44
900;14:13:55:460;902.70;1096.51
901;14:14:05:460;892.10;1109.69
902;14:14:15:460;936.20;1056.85
903;14:14:25:460;863.80;1146.40
904;14:14:35:460;888.40;1114.42
905;14:14:45:460;841.30;1177.30
906;14:14:55:460;795.70;1245.47
907;14:15:05:460;810.80;1221.95
908;14:15:15:460;851.20;1163.34
909;14:15:25:460;897.30;1103.17
910;14:15:35:459;906.00;1092.36
911;14:15:45:460;884.60;1119.15
912;14:15:55:460;883.20;1121.07
913;14:16:05:460;875.50;1130.66
914;14:16:15:460;903.50;1095.69
915;14:16:25:460;879.00;1126.33
916;14:16:35:460;890.20;1112.17
917;14:16:45:460;841.90;1176.43
918;14:16:55:460;860.40;1150.85
919;14:17:05:460;789.60;1254.96
920;14:17:15:460;793.40;1248.71
921;14:17:25:460;783.20;1265.64
922;14:17:35:460;796.90;1243.37
923;14:17:45:460;800.50;1238.04
924;14:17:55:460;822.30;1204.72
925;14:18:05:460;805.10;1230.72
926;14:18:15:460;800.60;1237.80
927;14:18:25:460;853.00;1160.99
928;14:18:35:460;815.10;1215.68
929;14:18:45:460;798.70;1240.58
930;14:18:55:460;786.20;1260.66
931;14:19:05:460;796.80;1243.89
932;14:19:15:460;848.40;1165.85
933;14:19:25:460;824.40;1203.29
934;14:19:35:460;816.60;1213.33
935;14:19:45:460;835.90;1184.94
936;14:19:55:460;831.70;1191.02
937;14:20:05:460;833.70;1188.16
938;14:20:15:460;824.10;1202.13
939;14:20:25:460;887.40;1115.46
940;14:20:35:460;883.30;1120.78
941;14:20:45:460;901.20;1098.24
942;14:20:55:460;899.80;1100.17
943;14:21:05:460;867.90;1140.90
944;14:21:15:460;896.10;1104.66
945;14:21:25:460;873.30;1133.49
946;14:21:35:460;857.90;1153.99
947;14:21:45:460;855.20;1158.16
948;14:21:55:460;858.90;1153.03
949;14:22:05:460;875.50;1130.73
950;14:22:15:460;812.60;1219.36
951;14:22:25:460;807.40;1227.02
952;14:22:35:460;841.20;1177.47
953;14:22:45:460;845.80;1170.99
954;14:22:55:460;865.20;1144.46
955;14:23:05:460;908.00;1089.87
956;14:23:15:460;867.80;1141.02
957;14:23:25:460;881.50;1123.11
958;14:23:35:460;894.40;1106.74
959;14:23:45:460;878.40;1127.24
960;14:23:55:460;852.30;1162.21
961;14:24:05:460;890.10;1112.08
962;14:24:15:460;924.90;1070.01
963;14:24:25:460;895.70;1105.14
964;14:24:35:460;872.10;1135.22
965;14:24:45:460;854.80;1158.54
966;14:24:55:460;813.70;1217.64
967;14:25:05:460;802.20;1235.20
968;14:25:15:460;841.20;1177.52
969;14:25:25:462;861.00;1150.43
970;14:25:35:460;867.00;1141.83
971;14:25:45:460;849.90;1165.37
972;14:25:55:460;875.40;1131.07
973;14:26:05:460;868.70;1139.92
974;14:26:15:460;863.30;1146.89
975;14:26:25:460;851.10;1163.82
976;14:26:35:460;866.60;1142.54
977;14:26:45:460;880.10;1124.52
978;14:26:55:460;860.90;1150.31
979;14:27:05:460;881.90;1122.45
980;14:27:15:460;839.60;1179.53
981;14:27:25:460;799.60;1239.25
982;14:27:35:460;785.60;1261.59
983;14:27:45:460;790.10;1254.05
984;14:27:55:460;844.70;1172.49
985;14:28:05:460;822.70;1204.23
986;14:28:15:460;796.60;1243.99
987;14:28:25:460;853.80;1159.84
988;14:28:35:460;795.00;1246.39
989;14:28:45:460;793.50;1248.73
990;14:28:55:460;800.10;1238.54
991;14:29:05:460;860.80;1150.37
992;14:29:15:460;849.20;1166.31
993;14:29:25:460;791.70;1251.74
994;14:29:35:460;825.20;1200.53
995;14:29:45:460;838.90;1180.69
996;14:29:55:460;802.20;1235.37
997;14:30:05:460;798.80;1240.47
998;14:30:15:460;886.20;1117.09
999;14:30:25:460;888.50;1114.28
1000;14:30:35:460;871.90;1135.72
1001;14:30:45:460;883.30;1120.77
1002;14:30:55:460;858.90;1152.90
1003;14:31:05:460;865.30;1144.22
1004;14:31:15:460;890.30;1111.76
1005;14:31:25:460;874.10;1132.76
1006;14:31:35:460;846.70;1169.92
1007;14:31:45:460;910.90;1086.58
1008;14:31:55:460;884.00;1118.78
1009;14:32:05:460;889.40;1114.03
1010;14:32:15:460;850.40;1164.67
1011;14:32:25:460;866.30;1143.02
1012;14:32:35:460;852.60;1161.61
1013;14:32:45:460;856.30;1156.64
1014;14:32:55:460;875.10;1131.31
1015;14:33:05:460;892.50;1109.25
1016;14:33:15:460;921.40;1074.02
1017;14:33:25:460;861.50;1149.60
1018;14:33:35:460;914.90;1081.56
1019;14:33:45:460;893.90;1107.56
1020;14:33:55:460;907.50;1090.67
1021;14:34:05:460;868.40;1140.18
1022;14:34:15:460;898.30;1101.80
1023;14:34:25:460;881.20;1123.56
1024;14:34:35:460;876.60;1129.40
1025;14:34:45:460;833.50;1188.32
1026;14:34:55:460;867.10;1142.12
1027;14:35:05:460;847.60;1168.36
1028;14:35:15:460;842.30;1175.82
1029;14:35:25:460;910.00;1087.51
1030;14:35:35:460;857.30;1155.25
1031;14:35:45:460;878.40;1127.14
1032;14:35:55:460;862.40;1148.15
1033;14:36:05:460;883.00;1121.33
1034;14:36:15:460;905.20;1093.47
1035;14:36:25:460;862.90;1147.75
1036;14:36:35:460;886.90;1116.33
1037;14:36:45:460;885.70;1117.75
1038;14:36:55:460;888.10;1114.59
1039;14:37:05:460;836.90;1183.06
1040;14:37:15:460;870.90;1136.83
1041;14:37:25:460;859.80;1151.88
1042;14:37:35:460;824.70;1200.94
1043;14:37:45:460;808.10;1225.94
1044;14:37:55:460;804.50;1231.77
1045;14:38:05:460;806.30;1228.81
1046;14:38:15:460;847.90;1168.25
1047;14:38:25:460;826.60;1198.59
1048;14:38:35:460;831.30;1191.68
1049;14:38:45:460;777.60;1274.58
1050;14:38:55:460;786.90;1259.60
1051;14:39:05:460;862.40;1148.19
1052;14:39:15:460;870.00;1138.25
1053;14:39:25:460;829.90;1193.62
1054;14:39:35:460;781.70;1267.99
1055;14:39:45:460;799.00;1240.14
1056;14:39:55:460;811.00;1221.80
1057;14:40:05:460;794.90;1246.59
1058;14:40:15:460;843.60;1174.02
1059;14:40:25:460;800.30;1238.04
1060;14:40:35:460;779.80;1270.86
1061;14:40:45:460;785.00;1262.48
1062;14:40:55:460;800.60;1237.64
1063;14:41:05:460;856.00;1156.99
1064;14:41:15:460;809.80;1223.47
1065;14:41:25:460;800.60;1237.92
1066;14:41:35:460;832.60;1189.72
1067;14:41:45:460;848.70;1166.91
1068;14:41:55:460;801.70;1235.81
1069;14:42:05:460;795.10;1246.41
1070;14:42:15:460;789.20;1255.56
1071;14:42:25:460;794.00;1248.14
1072;14:42:35:460;783.80;1264.21
1073;14:42:45:460;819.20;1209.25
1074;14:42:55:460;861.40;1149.69
1075;14:43:05:460;823.30;1203.29
1076;14:43:15:460;808.70;1225.10
1077;14:43:25:460;841.50;1176.91
1078;14:43:35:460;799.60;1239.23
1079;14:43:45:460;796.30;1244.50
1080;14:43:55:460;799.70;1239.11
1081;14:44:05:460;851.70;1162.75
1082;14:44:15:460;797.60;1242.46
1083;14:44:25:460;818.10;1210.90
1084;14:44:35:460;793.00;1249.59
1085;14:44:45:460;786.10;1260.75
1086;14:44:55:460;787.80;1257.95
1087;14:45:05:460;816.30;1213.66
1088;14:45:15:460;849.50;1165.89
1089;14:45:25:460;842.80;1175.23
1090;14:45:35:460;781.20;1268.50
1091;14:45:45:460;838.20;1181.69
1092;14:45:55:460;816.00;1214.08
1093;14:46:05:462;813.80;1216.11
1094;14:46:15:460;845.00;1173.43
1095;14:46:25:460;876.90;1129.16
1096;14:46:35:460;836.60;1184.00
1097;14:46:45:460;824.80;1200.92
1098;14:46:55:460;794.10;1247.95
1099;14:47:05:460;817.00;1212.73
1100;14:47:15:460;794.40;1247.24
1101;14:47:25:460;799.40;1239.58
1102;14:47:35:460;838.70;1180.80
1103;14:47:45:460;807.80;1226.52
1104;14:47:55:460;787.40;1257.70
1105;14:48:05:460;789.70;1255.79
1106;14:48:15:460;794.70;1246.91
1107;14:48:25:460;857.90;1154.29
1108;14:48:35:460;879.40;1125.93
1109;14:48:45:460;851.60;1162.82
1110;14:48:55:460;805.80;1229.59
1111;14:49:05:460;797.60;1242.32
1112;14:49:15:460;872.00;1135.35
1113;14:49:25:460;797.30;1242.77
1114;14:49:35:460;784.10;1263.89
1115;14:49:45:460;783.60;1264.22
1116;14:49:55:460;801.00;1237.90
1117;14:50:05:460;784.30;1263.31
1118;14:50:15:460;783.70;1264.52
1119;14:50:25:460;806.60;1228.42
1120;14:50:35:460;881.60;1122.76
1121;14:50:45:460;821.40;1205.78
1122;14:50:55:460;840.80;1178.13
1123;14:51:05:460;843.90;1173.78
1124;14:51:15:460;830.80;1192.25
1125;14:51:25:460;850.00;1165.11
1126;14:51:35:460;842.80;1175.25
1127;14:51:45:460;824.90;1200.98
1128;14:51:55:460;846.60;1169.83
1129;14:52:05:460;804.90;1231.02
1130;14:52:15:460;819.70;1208.61
1131;14:52:25:460;868.00;1140.70
1132;14:52:35:460;856.90;1155.87
1133;14:52:45:460;836.80;1183.71
1134;14:52:55:460;822.60;1204.44
1135;14:53:05:460;861.40;1149.45
1136;14:53:15:460;844.80;1172.47
1137;14:53:25:460;829.60;1193.74
1138;14:53:35:460;845.50;1171.33
1139;14:53:45:460;784.00;1264.11
1140;14:53:55:460;810.30;1222.56
1141;14:54:05:460;804.70;1231.13
1142;14:54:15:460;872.20;1135.44
1143;14:54:25:459;851.80;1162.64
1144;14:54:35:460;846.20;1170.39
1145;14:54:45:460;789.70;1254.88
1146;14:54:55:461;800.64;1237.49
1147;14:55:05:460;806.96;1226.97
1148;14:55:15:460;807.30;1228.43
1149;14:55:25:460;836.20;1184.47
1150;14:55:35:460;860.90;1150.07
1151;14:55:45:460;801.00;1237.21
1152;14:55:55:460;788.70;1256.34
1153;14:56:05:460;795.90;1245.23
1154;14:56:15:460;782.40;1266.69
1155;14:56:25:460;786.30;1260.31
1156;14:56:35:460;798.40;1241.28
1157;14:56:45:460;868.60;1140.07
1158;14:56:55:460;790.00;1254.47
1159;14:57:05:460;811.70;1220.60
1160;14:57:15:460;798.10;1241.71
1161;14:57:25:460;843.20;1174.56
1162;14:57:35:460;803.70;1232.86
1163;14:57:45:460;800.60;1237.77
1164;14:57:55:460;790.20;1254.13
1165;14:58:05:460;844.20;1173.15
1166;14:58:15:460;824.10;1201.99
1167;14:58:25:460;830.30;1193.03
1168;14:58:35:460;792.80;1249.89
1169;14:58:45:460;797.20;1242.92
1170;14:58:55:460;841.80;1176.49
1171;14:59:05:460;841.00;1177.80
1172;14:59:15:460;781.20;1268.72
1173;14:59:25:460;854.80;1158.36
1174;14:59:35:460;824.90;1200.77
1175;14:59:45:460;836.50;1184.24
1176;14:59:55:460;818.80;1209.76
1177;15:00:05:460;822.90;1203.74
1178;15:00:15:460;881.30;1123.43
1179;15:00:25:460;887.90;1114.96
1180;15:00:35:460;839.70;1177.70
1181;15:00:45:460;834.30;1189.32
1182;15:00:55:460;809.40;1224.14
1183;15:01:05:460;786.10;1260.39
1184;15:01:15:460;791.20;1252.85
1185;15:01:25:460;841.80;1176.40
1186;15:01:35:460;866.60;1142.69
1187;15:01:45:460;826.90;1198.10
1188;15:01:55:460;844.10;1173.39
1189;15:02:03:317;599.39;1182.97
